09:46:14 PM, Driver, call patrick
09:46:21 PM, Driver, exit
09:46:21 PM, System, Cancelling...
09:46:28 PM, Driver, bradley
09:46:28 PM, Driver, text
09:46:36 PM, Driver, call patrick
09:46:40 PM, Driver, cancel
09:46:40 PM, System, Cancelling...
09:46:42 PM, Driver, evan
09:46:46 PM, Driver, call patrick
09:46:50 PM, Driver, call
09:46:56 PM, Driver, contact
09:47:00 PM, Driver, contact repeat
09:47:28 PM, System, Welcome to the usability evaluation
10:00:18 PM, System, Welcome to the usability evaluation
10:06:26 PM, System, Welcome to the usability evaluation
10:06:42 PM, System, Welcome to the usability evaluation
10:06:52 PM, System, Welcome to the usability evaluation
10:07:19 PM, System, Welcome to the usability evaluation
10:10:50 PM, System, Welcome to the usability evaluation
10:11:27 PM, System, Welcome to the usability evaluation
10:27:26 PM, System, Welcome to the usability evaluation
10:29:59 PM, System, Welcome to the usability evaluation
10:34:45 PM, System, Welcome to the usability evaluation
10:35:40 PM, System, Welcome to the usability evaluation
10:37:58 PM, System, Welcome to the usability evaluation
10:40:13 PM, System, Welcome to the usability evaluation
11:19:45 PM, System, Welcome to the usability evaluation
11:20:54 PM, Driver, <Button> Call
11:26:49 PM, System, Welcome to the usability evaluation
11:27:09 PM, Driver, what time is it?
11:29:58 PM, Driver, what time is it?
11:29:59 PM, Driver, time
11:30:02 PM, Driver, send a message to
11:30:07 PM, Driver, what time is it?
11:30:11 PM, Driver, john doe time repeat
11:30:13 PM, Driver, re dial
11:30:15 PM, Driver, john doe
11:30:18 PM, Driver, dial john doe
11:30:24 PM, Driver, john doe
11:30:28 PM, Driver, john doe
11:30:30 PM, Driver, john doe repeat
11:39:35 PM, System, Welcome to the usability evaluation
11:41:25 PM, System, Welcome to the usability evaluation
11:41:31 PM, Driver, what time is it?
11:41:38 PM, Driver, call patrick
11:41:41 PM, Driver, cancel
11:41:41 PM, System, Cancelling...
01:29:54 AM, System, Welcome to the usability evaluation
01:30:04 AM, Driver, what time is it?
01:31:49 AM, Driver, cancel
01:31:49 AM, System, Cancelling...
01:32:20 AM, System, Welcome to the usability evaluation
01:32:27 AM, Driver, what time is it?
01:35:06 AM, Driver, time
01:37:10 AM, System, Welcome to the usability evaluation
01:37:16 AM, Driver, text what time is it?
01:37:28 AM, Driver, what time is it?
01:37:30 AM, Driver, cancel
01:37:30 AM, System, Cancelling...
01:38:05 AM, System, Welcome to the usability evaluation
01:38:08 AM, Driver, hyacinthe
01:38:12 AM, Driver, what time is it?
01:59:31 AM, System, Welcome to the usability evaluation
01:59:35 AM, Driver, what time is it?
02:02:46 AM, System, the time is 2  2
02:03:31 AM, System, Welcome to the usability evaluation
02:03:59 AM, Driver, what time is it?
02:04:08 AM, System, the time is 2  4
02:05:10 AM, Driver, <Button> Call
02:05:19 AM, Driver, dial
02:07:38 AM, Driver, time
02:07:51 AM, Driver, edith
02:08:01 AM, Driver, cancel
02:08:01 AM, System, Cancelling...
02:08:15 AM, System, Welcome to the usability evaluation
02:08:21 AM, Driver, what time is it?
02:08:38 AM, System, the time is 2  8
02:10:15 AM, Driver, what time is it? repeat
02:11:47 AM, System, Welcome to the usability evaluation
02:12:58 AM, System, Welcome to the usability evaluation
02:13:05 AM, Driver, what time is it?
02:13:08 AM, System, the time is 2  13
02:13:10 AM, Driver, time exit
02:13:10 AM, System, Cancelling...
02:13:11 AM, Driver, time
02:13:25 AM, System, the time is 2  13
02:15:16 AM, System, Welcome to the usability evaluation
02:15:28 AM, Driver, what time is it?
02:15:28 AM, System, the time is 2  15
02:15:37 AM, Driver, call patrick
02:15:37 AM, System, Do you want to call patrick. Say 'Yes' or 'No'
02:19:26 AM, System, Welcome to the usability evaluation
02:19:32 AM, Driver, call patrick
02:19:32 AM, System, Do you want to call patrick. Say 'Yes' or 'No'
02:21:30 AM, System, Welcome to the usability evaluation
02:21:36 AM, Driver, call patrick
02:21:37 AM, System, Do you want to call patrick. Say 'Yes' or 'No'
02:24:31 AM, System, Welcome to the usability evaluation
02:24:38 AM, Driver, call patrick
02:24:38 AM, System, Do you want to call patrick. Say 'Yes' or 'No'
02:41:34 AM, System, Welcome to the usability evaluation
02:41:41 AM, Driver, call patrick
02:41:41 AM, System, Do you want to call patrick. Say 'Yes' or 'No'
02:41:47 AM, Driver, ya no
02:41:47 AM, System, Cancelling the call request.
02:41:49 AM, Driver, <Button> Call
02:41:49 AM, Driver, dial
02:41:52 AM, Driver, send message to
02:41:56 AM, Driver, charmain
02:41:56 AM, System, Do you want to call charmain. Say 'Yes' or 'No'
02:41:59 AM, Driver, sure nay
02:41:59 AM, System, Cancelling the call request.
02:42:06 AM, Driver, call patrick
02:42:06 AM, System, Do you want to call patrick. Say 'Yes' or 'No'
02:42:13 AM, Driver, yes
02:42:13 AM, System, Calling patrick on 0768354159
02:42:23 AM, Driver, sms andre
02:42:23 AM, System, Do you want to  send a text message to andre. Say 'Yes' or 'No'
02:42:30 AM, Driver, yeah reset
02:42:30 AM, System, Cancelling...
02:42:38 AM, Driver, sms andre
02:42:38 AM, System, Do you want to  send a text message to andre. Say 'Yes' or 'No'
02:42:46 AM, Driver, yes
02:42:46 AM, System, Choose between the following options
02:42:46 AM, System, 1- I am running late
02:42:46 AM, System, 2- Appointment postponed
02:42:46 AM, System, 3- I will call you later
02:43:05 AM, Driver, three
02:43:05 AM, System, Sending the text message 3- I will call you later
02:44:33 AM, System, Welcome to the usability evaluation
02:44:46 AM, Driver, call patrick
02:44:46 AM, System, Do you want to call patrick. Say 'Yes' or 'No'
02:45:02 AM, Driver, cancel
02:45:02 AM, System, Cancelling...
02:45:09 AM, Driver, call patrick
02:45:09 AM, System, Do you want to call patrick. Say 'Yes' or 'No'
02:45:17 AM, Driver, yeah reset
02:45:17 AM, System, Cancelling...
02:45:24 AM, Driver, call patrick
02:45:24 AM, System, Do you want to call patrick. Say 'Yes' or 'No'
02:45:30 AM, Driver, ya
02:45:30 AM, System, Calling patrick on 0768354159
02:45:47 AM, Driver, sms janet
02:45:47 AM, System, Do you want to  send a text message to janet. Say 'Yes' or 'No'
02:45:55 AM, Driver, ya
02:45:55 AM, System, Choose between the following options
02:45:55 AM, System, 1- I am running late
02:45:55 AM, System, 2- Appointment postponed
02:45:55 AM, System, 3- I will call you later
02:46:02 AM, Driver, one
02:46:02 AM, System, Sending the text message 1- I am running late
03:28:24 AM, System, Welcome to the usability evaluation
08:40:22 AM, System, Welcome to the usability evaluation
08:40:50 AM, System, Welcome to the usability evaluation
09:12:10 AM, System, Welcome to the usability evaluation
09:13:01 AM, System, Welcome to the usability evaluation
09:13:37 AM, Driver, time
09:13:37 AM, System, the time is 9  13
09:13:44 AM, Driver, cancel
09:13:44 AM, System, Cancelling...
01:18:51 PM, System, Welcome to the usability evaluation
09:53:59 AM, System, Welcome to the usability evaluation
09:59:12 AM, Driver, time
09:59:12 AM, System, the time is 9  59
09:59:20 AM, Driver, what time is it?
09:59:20 AM, System, the time is 9  59
09:59:32 AM, Driver, call patrick
09:59:32 AM, System, Do you want to call patrick. Say 'Yes' or 'No'
09:59:39 AM, Driver, cancel
09:59:39 AM, System, Cancelling...
09:59:44 AM, Driver, call patrick
09:59:44 AM, System, Do you want to call patrick. Say 'Yes' or 'No'
09:59:53 AM, Driver, cancel
09:59:53 AM, System, Cancelling...
10:00:00 AM, Driver, call patrick
10:00:00 AM, System, Do you want to call patrick. Say 'Yes' or 'No'
10:00:06 AM, Driver, ya
10:00:06 AM, System, Calling patrick on 0768354159
10:02:54 AM, System, Welcome to the usability evaluation
10:03:30 AM, Driver, call patrick cancel
10:03:30 AM, System, Cancelling...
10:03:34 AM, Driver, call patrick
10:03:35 AM, System, Do you want to call patrick. Say 'Yes' or 'No'
10:03:41 AM, Driver, yes
10:03:41 AM, System, Calling patrick on 0768354159
10:06:03 AM, System, Welcome to the usability evaluation
02:55:28 PM, System, Welcome to the usability evaluation
02:56:09 PM, System, Welcome to the usability evaluation
02:56:21 PM, Driver, call patrick
02:56:21 PM, System, Do you want to call patrick. Say 'Yes' or 'No'
02:56:27 PM, Driver, agreed
02:56:27 PM, System, Calling patrick on 0768354159
02:56:49 PM, System, Welcome to the usability evaluation
02:57:33 PM, System, Welcome to the usability evaluation
02:57:57 PM, Driver, call patrick
02:57:57 PM, System, Do you want to call patrick. Say 'Yes' or 'No'
02:58:02 PM, Driver, yeah reset
02:58:02 PM, System, Cancelling...
02:58:05 PM, Driver, edith
02:58:08 PM, Driver, edith time
02:58:08 PM, System, the time is 2  58
02:58:13 PM, Driver, call patrick
02:58:13 PM, System, Do you want to call patrick. Say 'Yes' or 'No'
02:58:18 PM, Driver, yes
02:58:18 PM, System, Calling patrick on 0768354159
02:59:10 PM, Driver, call patrick
02:59:10 PM, System, Do you want to call patrick. Say 'Yes' or 'No'
02:59:13 PM, Driver, ya
02:59:13 PM, System, Calling patrick on 0768354159
03:03:51 PM, Driver, call patrick
03:03:51 PM, System, Do you want to call patrick. Say 'Yes' or 'No'
03:03:55 PM, Driver, agreed
03:03:55 PM, System, Calling patrick on 0768354159
03:03:58 PM, Driver, <Button> Call
03:03:58 PM, Driver, call
03:04:02 PM, Driver, call
03:04:03 PM, Driver, sanele
03:04:03 PM, System, Do you want to call sanele. Say 'Yes' or 'No'
03:04:05 PM, Driver, restart
03:04:05 PM, System, Cancelling...
03:04:06 PM, Driver, time
03:04:06 PM, System, the time is 3  4
03:04:11 PM, Driver, call patrick
03:04:11 PM, System, Do you want to call patrick. Say 'Yes' or 'No'
03:04:15 PM, Driver, correct reset
03:04:15 PM, System, Cancelling...
03:04:21 PM, Driver, what time is it?
03:04:22 PM, System, the time is 3  4
03:04:23 PM, Driver, time
03:04:23 PM, System, the time is 3  4
03:04:25 PM, Driver, time
03:04:25 PM, System, the time is 3  4
03:04:43 PM, Driver, reject cancel
03:04:43 PM, System, Cancelling...
03:04:52 PM, Driver, what time is it?
03:04:52 PM, System, the time is 3  4
03:14:21 PM, System, Welcome to the usability evaluation
03:14:27 PM, Driver, call patrick
03:14:28 PM, System, Do you want to call patrick. Say 'Yes' or 'No'
03:14:33 PM, Driver, yeah reset
03:14:33 PM, System, Cancelling...
05:21:12 PM, System, Welcome to the usability evaluation
12:40:47 PM, System, Welcome to the usability evaluation
